n_other,n_self,cutoff_word_global_lm,k_other,k_self,lambda_local,fscore
1,1,8,0.05,0.05,0.0,0.8105965361114468
1,1,2,0.05,0.05,0.0,0.8096601493334824
1,1,3,0.05,0.05,0.0,0.808889291720058
1,1,10,0.05,0.05,0.0,0.8085821502771322
1,1,1,0.05,0.05,0.0,0.8084707688167116
1,1,6,0.05,0.05,0.0,0.8083990418018122
1,1,7,0.05,0.05,0.0,0.8083990418018122
1,1,4,0.05,0.05,0.0,0.8083348323776404
1,1,5,0.05,0.05,0.0,0.8083348323776404
1,1,9,0.05,0.05,0.0,0.8079600494830742
